productsCount,orderPrice,buyer,buyerCity,orderStatus,shippingPrice,orderDate,orderTime,type,buyerSatisfaction
5,57.95,Gintaras Gintaraitis,Utena,pristatytas,0.00,2023-12-31,11:22,internetu,3
7,175.93,Aidas Aidaitis,Vilnius,pristatytas,4.99,2017-10-29,11:54,parduotuvėje,3
3,54.97,Vaida Vaidaitė,Kaišiadorys,pristatytas,4.99,2018-02-17,12:8,parduotuvėje,3
3,67.97,Aurimas Aurimaitė,Zarasai,pristatytas,2.99,2021-09-18,8:40,parduotuvėje,2
2,15.98,Petras Petraitis,Elektrėnai,pristatytas,4.99,2017-10-05,8:28,parduotuvėje,5
5,124.95,Jolanta Jolantaitė,Kėdainiai,patvirtintas,2.99,2015-04-30,14:1,internetu,4
1,49.99,Laima Laimaitė,Radviliškis,pristatytas,2.99,2020-04-24,12:33,internetu,5
3,22.97,Marius Marius,Plungė,pristatytas,4.99,2015-03-05,12:19,parduotuvėje,5
4,62.96,Vitalijus Vitkus,Švenčionys,pristatytas,2.99,2017-08-02,13:44,internetu,2
6,137.94,Aldona Aldonaitė,Vilnius,pristatytas,2.99,2014-12-08,14:56,internetu,5
1,5.99,Rita Ritaitė,Šilutė,pristatytas,2.99,2019-07-10,10:55,internetu,5
3,19.97,Giedrius Giedraitis,Palanga,pristatytas,4.99,2022-06-19,15:7,internetu,5
1,14.99,Vytautas Vytenis,Pakruojis,išsiųstas,2.99,2019-04-18,14:31,internetu,5
3,25.97,Viktorija Viktorienė,Šilutė,atšauktas,2.99,2015-02-20,9:51,internetu,4
3,32.97,Ona Onaitė,Marijampolė,pristatytas,2.99,2015-03-25,14:7,internetu,5
4,78.96,Rimantas Rimantėlis,Kaišiadorys,pristatytas,2.99,2017-03-19,13:3,internetu,5
4,75.96,Viktorija Viktorienė,Kėdainiai,pristatytas,2.99,2019-08-26,10:22,internetu,5
1,9.99,Gintautas Gintautas,Zarasai,pristatytas,0.00,2016-06-08,9:57,internetu,2
4,119.96,Marius Marius,Šilutė,pristatytas,0.00,2017-12-29,12:54,internetu,5
2,39.98,Rimantas Rimantėlis,Plungė,atšauktas,2.99,2016-06-17,8:45,internetu,5
8,239.92,Jonas Jonaitis,Klaipėda,atšauktas,0.00,2020-08-17,12:44,internetu,4
5,64.95,Antanas Antanaitis,Šalčininkai,atšauktas,4.99,2022-09-06,15:41,internetu,5
1,9.99,Aurimas Aurimaitė,Kalvarija,pristatytas,19.99,2018-05-15,15:6,internetu,4
4,57.96,Rasa Rasaitė,Elektrėnai,pristatytas,2.99,2021-05-27,14:12,internetu,5
4,74.96,Marius Marius,Kėdainiai,pristatytas,2.99,2019-11-02,8:29,internetu,5
5,31.95,Aidas Aidaitis,Kėdainiai,atšauktas,2.99,2016-09-28,15:37,internetu,5
4,37.96,Aidas Aidaitis,Kretinga,išsiųstas,19.99,2021-06-19,10:17,internetu,3
5,85.95,Giedrius Giedraitis,Rokiškis,pristatytas,2.99,2019-08-23,9:47,internetu,3
4,30.96,Rimantas Rimantėlis,Kėdainiai,pristatytas,2.99,2021-04-19,11:28,parduotuvėje,1
3,30.97,Vaida Vaidaitė,Raseiniai,pristatytas,2.99,2017-05-14,8:13,parduotuvėje,5
3,30.97,Vilma Vilmaitė,Palanga,pristatytas,9.99,2017-09-26,8:52,parduotuvėje,4
1,7.99,Aurimas Aurimaitė,Pakruojis,pristatytas,2.99,2017-11-26,12:32,internetu,5
8,132.92,Ona Onaitė,Kaunas,pristatytas,0.00,2022-09-07,11:20,internetu,4
4,31.96,Marius Marius,Pakruojis,pristatytas,2.99,2022-03-12,12:4,internetu,5
2,55.98,Jonas Jonaitis,Šalčininkai,pristatytas,2.99,2020-04-14,14:13,parduotuvėje,3
5,40.95,Rimantas Rimantėlis,Švenčionys,pristatytas,19.99,2017-10-18,10:16,parduotuvėje,5
5,42.95,Jolanta Jolantaitė,Šilutė,pristatytas,19.99,2022-04-29,11:57,internetu,5
3,109.97,Aurimas Aurimaitė,Zarasai,pristatytas,4.99,2016-01-21,8:25,parduotuvėje,4
5,127.95,Aurimas Aurimaitė,Tauragė,pristatytas,2.99,2024-01-28,15:27,parduotuvėje,5
4,57.96,Marius Marius,Kėdainiai,pristatytas,2.99,2018-12-11,14:8,internetu,2
4,91.96,Rimantas Rimantėlis,Kaišiadorys,pristatytas,2.99,2016-07-08,8:59,internetu,5
1,5.99,Bronius Bronius,Zarasai,atšauktas,19.99,2016-04-26,10:19,parduotuvėje,4
4,34.96,Aurimas Aurimaitė,Zarasai,pristatytas,0.00,2018-05-17,11:37,internetu,5
1,29.99,Bronius Bronius,Druskininkai,pristatytas,4.99,2019-09-22,13:16,internetu,3
4,52.96,Jolanta Jolantaitė,Trakai,pristatytas,2.99,2022-03-21,12:43,internetu,4
4,104.96,Rasa Rasaitė,Plungė,pristatytas,0.00,2017-10-12,8:28,internetu,4
2,59.98,Vaida Vaidaitė,Kaišiadorys,pristatytas,2.99,2019-10-15,8:27,internetu,5
2,19.98,Jolanta Jolantaitė,Zarasai,pristatytas,19.99,2023-02-04,10:41,parduotuvėje,4
5,36.95,Jolanta Jolantaitė,Elektrėnai,pristatytas,2.99,2019-11-14,8:43,parduotuvėje,5
4,35.96,Jolanta Jolantaitė,Trakai,pristatytas,2.99,2022-07-13,14:49,internetu,3
1,29.99,Vilma Vilmaitė,Švenčionys,pristatytas,2.99,2019-12-24,8:26,internetu,4
3,49.97,Vitalijus Vitkus,Marijampolė,pristatytas,2.99,2019-03-08,10:57,parduotuvėje,5
3,32.97,Aurimas Aurimaitė,Kaišiadorys,pristatytas,9.99,2021-11-30,10:14,parduotuvėje,4
3,84.97,Marius Marius,Tauragė,atšauktas,2.99,2016-08-31,14:3,internetu,5
3,34.97,Petras Petraitis,Šilutė,pristatytas,2.99,2020-03-05,11:59,internetu,4
1,49.99,Rasa Rasaitė,Šilutė,pristatytas,2.99,2018-08-04,10:13,parduotuvėje,3
2,14.98,Ona Onaitė,Radviliškis,pristatytas,2.99,2022-11-26,12:54,internetu,5
5,52.95,Aurimas Aurimaitė,Plungė,pristatytas,19.99,2021-12-03,10:0,internetu,1
3,44.97,Aurimas Aurimaitė,Šilutė,naujas,9.99,2024-05-05,10:47,internetu,2
4,40.96,Ona Onaitė,Grigiškės,patvirtintas,9.99,2018-02-28,11:44,parduotuvėje,5
2,39.98,Ona Onaitė,Ukmergė,pristatytas,4.99,2023-06-25,12:16,internetu,3
2,15.98,Bronius Bronius,Zarasai,naujas,2.99,2017-12-10,8:40,internetu,5
6,60.94,Ona Onaitė,Šiauliai,pristatytas,2.99,2024-05-25,15:43,parduotuvėje,2
2,57.98,Elžbieta Elžbietaitė,Šilutė,atšauktas,0.00,2016-07-26,14:10,internetu,3
3,69.97,Gintaras Gintaraitis,Zarasai,pristatytas,2.99,2015-05-14,12:52,parduotuvėje,4
4,35.96,Kazimieras Kazimieraitis,Zarasai,patvirtintas,9.99,2016-03-19,11:33,internetu,5
3,24.97,Vaida Vaidaitė,Klaipėda,pristatytas,0.00,2016-07-25,9:8,internetu,2
4,94.96,Asta Astaitė,Telšiai,pristatytas,2.99,2018-03-08,15:30,internetu,5
10,112.90,Jonas Jonaitis,Klaipėda,atšauktas,2.99,2021-01-15,13:55,internetu,3
5,63.95,Jolanta Jolantaitė,Neringa,pristatytas,19.99,2016-06-11,9:15,internetu,5
10,165.90,Jolanta Jolantaitė,Klaipėda,pristatytas,19.99,2024-01-08,15:25,internetu,5
1,49.99,Aidas Aidaitis,Kėdainiai,pristatytas,2.99,2017-04-13,15:3,internetu,4
2,57.98,Ona Onaitė,Zarasai,naujas,9.99,2016-08-29,9:15,internetu,3
1,7.99,Jurgis Jurgis,Švenčionys,atšauktas,19.99,2019-05-07,11:56,internetu,3
3,62.97,Ona Onaitė,Kėdainiai,pristatytas,2.99,2021-06-02,8:24,internetu,2
5,85.95,Marius Marius,Utena,pristatytas,2.99,2018-07-12,9:43,parduotuvėje,5
4,23.96,Aurimas Aurimaitė,Kaišiadorys,pristatytas,2.99,2018-01-31,14:16,parduotuvėje,5
1,14.99,Antanas Antanaitis,Alytus,pristatytas,0.00,2018-04-16,15:14,internetu,5
3,87.97,Gintaras Gintaraitis,Kaišiadorys,pristatytas,0.00,2018-11-16,10:32,internetu,5
2,59.98,Bronius Bronius,Plungė,pristatytas,2.99,2017-05-23,14:3,internetu,5
2,37.98,Gintarė Gintarytė,Panevėžys,išsiųstas,4.99,2023-07-29,15:57,parduotuvėje,3
2,20.98,Ona Onaitė,Kaišiadorys,pristatytas,2.99,2024-04-18,12:9,parduotuvėje,4
5,70.95,Aurimas Aurimaitė,Prienai,pristatytas,2.99,2016-04-25,10:59,parduotuvėje,4
10,161.90,Jolanta Jolantaitė,Klaipėda,pristatytas,2.99,2018-10-16,12:49,parduotuvėje,5
1,49.99,Jolanta Jolantaitė,Zarasai,pristatytas,19.99,2021-02-22,9:29,internetu,5
4,58.96,Bronius Bronius,Biržai,pristatytas,2.99,2023-06-07,10:57,parduotuvėje,3
3,45.97,Giedrė Giedrytė,Kėdainiai,pristatytas,2.99,2023-05-29,14:56,internetu,3
5,77.95,Rita Ritaitė,Ignalina,išsiųstas,0.00,2019-03-07,8:51,internetu,5
2,15.98,Bronius Bronius,Tauragė,atšauktas,2.99,2017-02-03,12:28,internetu,3
5,75.95,Marius Marius,Šilutė,atšauktas,4.99,2023-09-14,15:38,internetu,4
3,27.97,Jonas Jonaitis,Zarasai,pristatytas,9.99,2021-08-19,12:41,parduotuvėje,5
1,7.99,Rita Ritaitė,Visaginas,pristatytas,4.99,2018-01-01,11:16,internetu,2
5,89.95,Giedrius Giedraitis,Druskininkai,atšauktas,2.99,2022-02-05,14:14,parduotuvėje,2
1,49.99,Jolanta Jolantaitė,Šilutė,pristatytas,2.99,2024-02-08,15:2,parduotuvėje,5
1,14.99,Ona Onaitė,Kėdainiai,pristatytas,9.99,2018-11-19,11:26,internetu,2
1,7.99,Aidas Aidaitis,Kaišiadorys,pristatytas,2.99,2024-04-05,8:47,internetu,3
4,47.96,Antanas Antanaitis,Kelmė,pristatytas,2.99,2021-10-19,15:40,parduotuvėje,4
4,55.96,Vitalijus Vitkus,Varėna,pristatytas,19.99,2020-08-17,9:12,internetu,2
2,57.98,Rita Ritaitė,Šilutė,pristatytas,4.99,2015-08-23,12:24,parduotuvėje,5
5,112.95,Aidas Aidaitis,Varėna,išsiųstas,0.00,2018-07-25,13:41,internetu,4
1,5.99,Jolanta Jolantaitė,Utena,pristatytas,2.99,2018-10-24,8:7,internetu,5
2,24.98,Rita Ritaitė,Alytus,atšauktas,2.99,2017-08-01,8:56,parduotuvėje,3
5,48.95,Elžbieta Elžbietaitė,Šilutė,atšauktas,4.99,2022-04-21,14:43,internetu,3
2,54.98,Rita Ritaitė,Druskininkai,atšauktas,2.99,2017-08-23,10:12,internetu,5
4,32.96,Giedrius Giedraitis,Elektrėnai,pristatytas,2.99,2017-10-29,11:8,parduotuvėje,4
1,9.99,Gintarė Gintarytė,Šilutė,pristatytas,2.99,2016-06-23,8:5,internetu,2
3,23.97,Rimantas Rimantėlis,Utena,pristatytas,2.99,2020-05-17,14:32,internetu,5
5,94.95,Gintaras Gintaraitis,Kretinga,pristatytas,2.99,2021-09-14,11:56,internetu,3
2,10.98,Rita Ritaitė,Zarasai,pristatytas,9.99,2015-03-15,8:42,parduotuvėje,4
3,20.97,Inga Ingaitė,Marijampolė,pristatytas,4.99,2020-08-15,11:17,parduotuvėje,5
5,87.95,Elžbieta Elžbietaitė,Šilutė,pristatytas,2.99,2018-07-30,15:40,internetu,3
2,19.98,Bronius Bronius,Kėdainiai,pristatytas,2.99,2019-11-27,12:32,internetu,4
9,149.91,Aurimas Aurimaitė,Kaunas,pristatytas,2.99,2017-09-13,12:55,internetu,4
2,14.98,Bronius Bronius,Kretinga,pristatytas,9.99,2024-04-02,8:45,internetu,5
2,15.98,Jolanta Jolantaitė,Jonava,pristatytas,2.99,2017-11-16,10:56,internetu,3
5,80.95,Aurimas Aurimaitė,Pabradė,pristatytas,9.99,2020-12-20,10:12,internetu,3
5,78.95,Viktorija Viktorienė,Kaišiadorys,pristatytas,2.99,2021-10-07,10:58,internetu,5
1,5.99,Marius Marius,Kaišiadorys,pristatytas,4.99,2021-03-02,11:37,internetu,5
1,9.99,Rita Ritaitė,Kaunas,pristatytas,2.99,2018-12-05,8:24,internetu,3
3,45.97,Giedrė Giedrytė,Palanga,išsiųstas,9.99,2016-11-19,12:42,internetu,3
5,57.95,Vaidas Vaidas,Kelmė,pristatytas,4.99,2020-04-29,15:20,internetu,2
9,175.91,Vitalijus Vitkus,Kaunas,naujas,19.99,2024-02-16,13:19,parduotuvėje,4
4,29.96,Asta Astaitė,Kalvarija,pristatytas,0.00,2020-03-24,14:44,parduotuvėje,3
1,14.99,Laima Laimaitė,Kaišiadorys,patvirtintas,2.99,2019-06-10,8:34,internetu,2
2,24.98,Aurimas Aurimaitė,Zarasai,atšauktas,2.99,2020-11-08,8:58,internetu,5
5,50.95,Viktorija Viktorienė,Anykščiai,pristatytas,2.99,2018-09-09,9:19,internetu,5
2,14.98,Vaidas Vaidas,Utena,pristatytas,9.99,2018-01-09,15:31,internetu,4
1,7.99,Gintarė Gintarytė,Druskininkai,pristatytas,4.99,2017-06-28,12:12,internetu,5
5,79.95,Viktorija Viktorienė,Kaišiadorys,pristatytas,2.99,2024-01-12,10:12,internetu,5
2,17.98,Vilma Vilmaitė,Zarasai,pristatytas,2.99,2023-09-16,13:23,internetu,4
2,37.98,Antanas Antanaitis,Neringa,atšauktas,9.99,2014-12-29,12:58,parduotuvėje,5
1,4.99,Kazimieras Kazimieraitis,Raseiniai,pristatytas,2.99,2018-07-02,11:23,internetu,4
2,15.98,Antanas Antanaitis,Kybartai,pristatytas,9.99,2017-02-17,14:19,internetu,3
3,34.97,Marius Marius,Kybartai,naujas,19.99,2020-10-29,8:59,internetu,5
3,42.97,Kazimieras Kazimieraitis,Vilnius,pristatytas,2.99,2019-03-25,13:14,parduotuvėje,5
5,107.95,Ona Onaitė,Kaunas,pristatytas,0.00,2017-01-29,10:6,internetu,5
3,89.97,Gintautas Gintautas,Kupiškis,pristatytas,2.99,2016-09-02,12:48,internetu,3
4,28.96,Giedrė Giedrytė,Kybartai,pristatytas,9.99,2021-09-11,8:16,internetu,3
1,49.99,Aidas Aidaitis,Varėna,pristatytas,4.99,2017-03-19,10:38,internetu,5
6,109.94,Jurgis Jurgis,Šiauliai,atšauktas,2.99,2016-11-13,14:46,internetu,2
1,7.99,Marius Marius,Lazdijai,atšauktas,2.99,2017-03-04,12:45,internetu,4
5,121.95,Jolanta Jolantaitė,Raseiniai,pristatytas,2.99,2024-01-03,10:49,parduotuvėje,5
3,34.97,Aurimas Aurimaitė,Širvintos,naujas,2.99,2015-02-09,9:26,parduotuvėje,4
5,127.95,Petras Petraitis,Palanga,patvirtintas,4.99,2020-05-23,13:28,internetu,4
4,95.96,Vaidas Vaidas,Kalvarija,pristatytas,0.00,2022-07-04,10:35,internetu,1
1,4.99,Vaidas Vaidas,Lazdijai,pristatytas,9.99,2020-09-28,11:10,parduotuvėje,3
1,9.99,Jonas Jonaitis,Kaišiadorys,pristatytas,2.99,2018-11-08,11:27,internetu,5
3,20.97,Ona Onaitė,Zarasai,išsiųstas,2.99,2017-04-13,9:53,internetu,1
1,9.99,Laima Laimaitė,Mažeikiai,pristatytas,0.00,2023-11-22,9:25,parduotuvėje,5
4,95.96,Ona Onaitė,Šalčininkai,pristatytas,4.99,2023-01-10,13:49,internetu,4
4,57.96,Ona Onaitė,Kėdainiai,pristatytas,9.99,2021-05-23,8:54,internetu,5
2,15.98,Giedrė Giedrytė,Zarasai,patvirtintas,9.99,2020-06-19,8:28,internetu,3
2,64.98,Aurimas Aurimaitė,Kėdainiai,naujas,9.99,2019-01-26,15:11,parduotuvėje,5
4,77.96,Aurimas Aurimaitė,Kelmė,išsiųstas,2.99,2020-09-05,13:34,internetu,2
5,83.95,Aurimas Aurimaitė,Jonava,naujas,2.99,2019-01-18,10:26,internetu,2
5,84.95,Jolanta Jolantaitė,Kaišiadorys,pristatytas,4.99,2019-05-05,12:58,internetu,5
4,37.96,Vaidas Vaidas,Kalvarija,pristatytas,2.99,2019-07-03,11:19,parduotuvėje,3
1,49.99,Jolanta Jolantaitė,Kėdainiai,pristatytas,2.99,2016-08-26,15:0,parduotuvėje,3
4,80.96,Petras Petraitis,Kalvarija,pristatytas,19.99,2020-01-03,13:1,internetu,4
4,159.96,Jolanta Jolantaitė,Biržai,atšauktas,2.99,2017-07-08,12:36,internetu,4
1,4.99,Antanas Antanaitis,Šilutė,pristatytas,2.99,2022-10-12,15:56,parduotuvėje,5
3,49.97,Jolanta Jolantaitė,Plungė,pristatytas,2.99,2024-02-08,12:57,parduotuvėje,5
2,57.98,Ona Onaitė,Šilutė,pristatytas,2.99,2019-05-11,15:7,internetu,4
3,64.97,Vilma Vilmaitė,Kretinga,pristatytas,9.99,2022-10-24,13:26,internetu,4
1,14.99,Vaidas Vaidas,Kupiškis,atšauktas,19.99,2014-12-27,9:38,internetu,5
2,17.98,Marius Marius,Lazdijai,išsiųstas,9.99,2018-11-08,12:22,internetu,2
3,37.97,Vaida Vaidaitė,Mažeikiai,naujas,9.99,2020-06-10,15:35,internetu,5
3,104.97,Vilma Vilmaitė,Kėdainiai,atšauktas,2.99,2015-05-01,12:15,internetu,3
5,79.95,Antanas Antanaitis,Pabradė,išsiųstas,4.99,2020-10-11,14:56,internetu,4
1,49.99,Gintautas Gintautas,Ignalina,pristatytas,9.99,2016-04-13,8:23,internetu,4
3,72.97,Marius Marius,Šilutė,pristatytas,2.99,2024-05-02,13:23,parduotuvėje,4
1,7.99,Aurimas Aurimaitė,Trakai,išsiųstas,0.00,2015-12-27,13:5,parduotuvėje,5
3,17.97,Vitalijus Vitkus,Grigiškės,išsiųstas,0.00,2023-12-20,10:2,internetu,2
4,94.96,Vilma Vilmaitė,Palanga,naujas,9.99,2019-02-04,12:30,internetu,2
2,57.98,Vaida Vaidaitė,Širvintos,pristatytas,2.99,2016-02-07,10:13,internetu,3
4,74.96,Gintaras Gintaraitis,Pakruojis,pristatytas,2.99,2024-03-11,10:49,internetu,5
2,13.98,Ona Onaitė,Druskininkai,išsiųstas,9.99,2019-09-21,12:49,internetu,5
5,85.95,Asta Astaitė,Kėdainiai,pristatytas,2.99,2018-12-04,11:14,internetu,2
4,84.96,Jolanta Jolantaitė,Zarasai,pristatytas,2.99,2018-06-09,9:15,internetu,4
1,49.99,Elžbieta Elžbietaitė,Grigiškės,pristatytas,0.00,2015-05-03,8:0,parduotuvėje,5
4,58.96,Gintautas Gintautas,Kaišiadorys,pristatytas,2.99,2015-10-23,13:52,internetu,5
1,5.99,Vaida Vaidaitė,Varėna,pristatytas,2.99,2019-07-10,13:3,internetu,5
2,59.98,Marius Marius,Anykščiai,pristatytas,2.99,2016-04-11,8:2,internetu,5
1,9.99,Ona Onaitė,Kėdainiai,pristatytas,2.99,2021-08-13,15:9,internetu,3
5,44.95,Dalia Dalinskaitė,Zarasai,pristatytas,2.99,2023-03-08,12:54,parduotuvėje,5
4,26.96,Ona Onaitė,Druskininkai,pristatytas,2.99,2023-02-24,11:10,internetu,1
3,44.97,Marius Marius,Plungė,pristatytas,2.99,2024-01-30,12:25,internetu,5
1,4.99,Marius Marius,Šilutė,pristatytas,2.99,2021-10-13,12:7,internetu,5
5,64.95,Aidas Aidaitis,Kėdainiai,pristatytas,4.99,2018-09-18,13:55,internetu,4
4,114.96,Jolanta Jolantaitė,Zarasai,pristatytas,2.99,2022-09-05,14:40,parduotuvėje,5
2,64.98,Vytautas Vytenis,Mažeikiai,pristatytas,2.99,2022-02-10,13:22,internetu,3
3,54.97,Ona Onaitė,Zarasai,pristatytas,0.00,2019-03-30,10:2,internetu,2
1,5.99,Giedrius Giedraitis,Zarasai,pristatytas,4.99,2016-04-10,11:8,parduotuvėje,4
3,34.97,Ona Onaitė,Kalvarija,patvirtintas,0.00,2018-10-16,11:1,internetu,2
5,50.95,Jolanta Jolantaitė,Švenčionys,pristatytas,2.99,2022-07-30,12:38,internetu,3
1,49.99,Vilma Vilmaitė,Kaišiadorys,pristatytas,0.00,2022-06-20,10:25,internetu,1
5,59.95,Marius Marius,Jonava,pristatytas,19.99,2024-05-24,13:25,internetu,3
4,22.96,Vilma Vilmaitė,Kelmė,pristatytas,9.99,2015-01-14,14:58,internetu,5
2,15.98,Rasa Rasaitė,Šilutė,pristatytas,4.99,2024-04-29,10:23,parduotuvėje,2
3,74.97,Jolanta Jolantaitė,Kaišiadorys,pristatytas,19.99,2020-03-15,14:40,internetu,5
4,80.96,Vilma Vilmaitė,Kėdainiai,atšauktas,0.00,2023-07-14,9:33,parduotuvėje,5
1,29.99,Giedrė Giedrytė,Šiauliai,pristatytas,9.99,2023-03-23,10:7,parduotuvėje,2
5,84.95,Jolanta Jolantaitė,Kėdainiai,pristatytas,2.99,2019-05-03,14:39,internetu,3
5,89.95,Petras Petraitis,Kupiškis,pristatytas,2.99,2021-10-20,10:51,parduotuvėje,3
7,159.93,Gintaras Gintaraitis,Šiauliai,išsiųstas,0.00,2018-06-29,13:55,parduotuvėje,3
4,97.96,Gintarė Gintarytė,Kretinga,pristatytas,19.99,2018-04-16,8:48,internetu,5
5,42.95,Vitalijus Vitkus,Tauragė,patvirtintas,19.99,2020-05-18,11:16,internetu,3
4,32.96,Jonas Jonaitis,Kėdainiai,išsiųstas,2.99,2022-04-07,10:4,internetu,3
2,34.98,Marius Marius,Kybartai,pristatytas,4.99,2019-03-10,9:15,internetu,5
2,19.98,Marius Marius,Rokiškis,atšauktas,2.99,2020-11-21,9:13,parduotuvėje,5
4,32.96,Vaida Vaidaitė,Kaišiadorys,pristatytas,2.99,2018-02-16,12:37,internetu,5
5,46.95,Marius Marius,Zarasai,naujas,2.99,2021-04-07,14:13,internetu,5
1,14.99,Ona Onaitė,Kaišiadorys,pristatytas,4.99,2024-04-04,10:32,parduotuvėje,4
3,64.97,Jolanta Jolantaitė,Kėdainiai,pristatytas,0.00,2019-09-05,15:21,internetu,3
5,125.95,Vytautas Vytenis,Širvintos,pristatytas,2.99,2017-04-26,13:2,internetu,4
2,24.98,Rita Ritaitė,Kaišiadorys,pristatytas,4.99,2024-01-01,15:49,internetu,5
2,59.98,Petras Petraitis,Šilutė,patvirtintas,2.99,2017-04-09,10:51,internetu,2
1,14.99,Rasa Rasaitė,Zarasai,patvirtintas,0.00,2018-04-26,8:26,internetu,3
2,54.98,Antanas Antanaitis,Jonava,pristatytas,2.99,2015-12-09,11:41,internetu,5
3,47.97,Jolanta Jolantaitė,Visaginas,pristatytas,4.99,2023-10-13,15:50,internetu,5
5,84.95,Rimantas Rimantėlis,Panevėžys,pristatytas,2.99,2020-06-26,11:13,internetu,4
2,59.98,Jolanta Jolantaitė,Prienai,patvirtintas,2.99,2019-07-13,14:37,internetu,4
4,47.96,Elžbieta Elžbietaitė,Zarasai,pristatytas,0.00,2015-02-07,15:39,parduotuvėje,5
3,62.97,Jolanta Jolantaitė,Kėdainiai,pristatytas,2.99,2016-02-29,8:2,parduotuvėje,5
2,29.98,Ona Onaitė,Klaipėda,pristatytas,2.99,2017-09-29,13:39,internetu,5
4,42.96,Vilma Vilmaitė,Klaipėda,pristatytas,9.99,2017-08-26,15:3,internetu,4
3,29.97,Vitalijus Vitkus,Ukmergė,pristatytas,2.99,2022-12-26,9:44,internetu,3
3,27.97,Viktorija Viktorienė,Šalčininkai,atšauktas,9.99,2019-08-13,10:34,internetu,5
2,59.98,Antanas Antanaitis,Anykščiai,pristatytas,0.00,2020-12-01,11:47,internetu,2
3,27.97,Jurgis Jurgis,Mažeikiai,naujas,9.99,2017-05-24,13:41,internetu,5
3,25.97,Gintarė Gintarytė,Kėdainiai,naujas,19.99,2019-06-27,11:19,parduotuvėje,5
3,70.97,Aidas Aidaitis,Šalčininkai,pristatytas,0.00,2016-04-03,14:15,internetu,5
2,15.98,Viktorija Viktorienė,Šilutė,pristatytas,19.99,2014-12-23,13:50,internetu,3
4,79.96,Gintautas Gintautas,Zarasai,atšauktas,0.00,2022-10-10,13:28,internetu,5
5,97.95,Viktorija Viktorienė,Kėdainiai,atšauktas,9.99,2023-09-28,15:28,internetu,5
5,119.95,Aurimas Aurimaitė,Palanga,atšauktas,4.99,2017-06-21,15:2,internetu,5
3,67.97,Gintautas Gintautas,Radviliškis,pristatytas,2.99,2018-07-05,10:13,parduotuvėje,5
3,29.97,Viktorija Viktorienė,Zarasai,pristatytas,2.99,2019-07-20,12:29,internetu,5
2,12.98,Ona Onaitė,Palanga,pristatytas,9.99,2023-02-15,12:42,parduotuvėje,5
5,87.95,Bronius Bronius,Raseiniai,pristatytas,9.99,2021-06-25,9:31,parduotuvėje,2
4,44.96,Jolanta Jolantaitė,Ukmergė,pristatytas,9.99,2022-06-26,12:50,internetu,4
3,30.97,Vytautas Vytenis,Rokiškis,pristatytas,2.99,2017-07-01,13:14,internetu,5
5,62.95,Rita Ritaitė,Šalčininkai,patvirtintas,2.99,2015-03-02,9:27,internetu,5
10,166.90,Vytautas Vytenis,Šiauliai,pristatytas,2.99,2015-01-20,9:50,internetu,5
5,43.95,Aurimas Aurimaitė,Trakai,atšauktas,2.99,2020-03-10,15:34,internetu,5
1,4.99,Rasa Rasaitė,Kalvarija,pristatytas,9.99,2024-01-03,10:46,parduotuvėje,5
4,59.96,Kazimieras Kazimieraitis,Zarasai,išsiųstas,0.00,2018-07-02,10:14,internetu,4
5,45.95,Jolanta Jolantaitė,Zarasai,pristatytas,0.00,2023-05-16,8:15,internetu,2
1,5.99,Aldona Aldonaitė,Biržai,pristatytas,9.99,2021-02-06,9:43,internetu,5
4,69.96,Gintarė Gintarytė,Trakai,patvirtintas,9.99,2019-06-09,9:0,internetu,4
2,55.98,Giedrius Giedraitis,Biržai,atšauktas,2.99,2015-03-20,14:32,internetu,3
4,58.96,Laima Laimaitė,Panevėžys,naujas,2.99,2016-04-03,12:30,parduotuvėje,2
3,89.97,Jolanta Jolantaitė,Kėdainiai,pristatytas,19.99,2015-01-28,8:55,internetu,5
3,67.97,Kazimieras Kazimieraitis,Trakai,naujas,2.99,2017-07-30,10:56,internetu,5
4,60.96,Jurgis Jurgis,Kupiškis,pristatytas,0.00,2023-04-30,8:7,parduotuvėje,5
3,107.97,Viktorija Viktorienė,Šalčininkai,pristatytas,2.99,2019-02-25,12:25,internetu,4
5,103.95,Aurimas Aurimaitė,Kybartai,pristatytas,2.99,2018-09-06,10:13,internetu,5
3,65.97,Marius Marius,Plungė,pristatytas,2.99,2017-10-30,8:54,internetu,2
4,57.96,Petras Petraitis,Kaišiadorys,pristatytas,19.99,2021-06-30,11:31,parduotuvėje,5
2,59.98,Aurimas Aurimaitė,Elektrėnai,pristatytas,2.99,2021-06-22,13:49,parduotuvėje,3
4,67.96,Jolanta Jolantaitė,Kėdainiai,išsiųstas,2.99,2017-02-01,15:30,parduotuvėje,2
2,20.98,Asta Astaitė,Zarasai,atšauktas,2.99,2018-02-28,13:51,internetu,3
3,62.97,Aidas Aidaitis,Kretinga,pristatytas,2.99,2018-09-27,12:56,internetu,3
5,150.95,Jolanta Jolantaitė,Mažeikiai,pristatytas,19.99,2019-09-01,9:3,internetu,5
1,7.99,Aurimas Aurimaitė,Raseiniai,pristatytas,9.99,2018-02-20,15:9,internetu,5
3,29.97,Rimantas Rimantėlis,Ukmergė,pristatytas,2.99,2017-10-22,10:52,internetu,2
1,29.99,Jolanta Jolantaitė,Kaišiadorys,pristatytas,2.99,2019-06-08,10:56,internetu,1
3,54.97,Aurimas Aurimaitė,Klaipėda,pristatytas,2.99,2022-06-26,14:9,internetu,4
